chr1	21833482	21833582	59.84	21833532	7.20	4.00	0.00	3	87	100	0.8700000
chr1	21861482	21861532	55.13	21861482	6.25	3.00	0.00	4	50	50	1.0000000
chr1	21960782	21961282	116.66	21961182	24.47	5.00	0.00	42	500	500	1.0000000
chr1	21965732	21965932	61.58	21965882	7.57	4.00	0.00	8	186	200	0.9300000
chr1	22182432	22182632	85.87	22182532	13.78	5.00	0.00	7	172	200	0.8600000
chr1	22470482	22470632	98.84	22470582	17.90	6.00	0.00	13	150	150	1.0000000
chr1	22583882	22584132	198.98	22584032	68.73	9.00	0.00	31	250	250	1.0000000
chr1	22586232	22586332	69.93	22586282	9.49	6.00	0.00	6	100	100	1.0000000
chr1	22648882	22649032	88.26	22648932	14.50	6.00	0.00	7	135	150	0.9000000
chr1	22674932	22675282	390.23	22675132	200.00	13.00	0.00	71	346	350	0.9885714
chr1	22740682	22741082	396.34	22740882	200.00	13.00	0.00	90	354	400	0.8850000
chr1	22761332	22761532	135.08	22761432	32.39	8.00	0.00	16	189	200	0.9450000
chr1	22778382	22778532	74.44	22778482	10.61	5.00	0.00	13	150	150	1.0000000
chr1	22799232	22799432	86.15	22799332	13.86	5.00	0.00	14	200	200	1.0000000
chr1	22955882	22955932	53.89	22955882	6.01	5.00	0.00	2	42	50	0.8400000
chr1	23007382	23007482	77.66	23007432	11.46	6.00	0.00	6	100	100	1.0000000
chr1	23505532	23505732	84.01	23505632	13.24	5.00	0.00	12	180	200	0.9000000
chr1	23600032	23600182	71.94	23600082	9.98	5.00	0.00	10	150	150	1.0000000
chr1	23605382	23605482	61.19	23605432	7.49	5.00	0.00	3	60	100	0.6000000
chr1	23656632	23656732	56.73	23656682	6.57	5.00	0.00	6	100	100	1.0000000
chr1	23704082	23704232	75.64	23704132	10.93	5.00	0.00	9	150	150	1.0000000
chr1	23714032	23714132	60.68	23714082	7.38	4.00	0.00	4	81	100	0.8100000
chr1	23730482	23730582	60.29	23730532	7.30	4.00	0.00	7	100	100	1.0000000
chr1	23871332	23871432	63.25	23871382	7.94	5.00	0.00	4	96	100	0.9600000
chr1	23888782	23889032	149.70	23888932	39.49	7.00	0.00	26	243	250	0.9720000
chr1	24054032	24054382	191.57	24054232	63.81	8.00	0.00	32	350	350	1.0000000
chr1	24129432	24129482	59.71	24129482	7.18	5.00	0.00	2	50	50	1.0000000
chr1	24283632	24283832	104.93	24283732	20.02	6.00	0.00	24	193	200	0.9650000
chr1	24345382	24345732	134.78	24345532	32.25	6.00	0.00	42	350	350	1.0000000
chr1	24375132	24375332	104.59	24375232	19.91	6.00	0.00	9	154	200	0.7700000
chr1	24542982	24543282	256.63	24543132	113.34	11.00	0.00	57	297	300	0.9900000
chr1	24610432	24610532	56.08	24610482	6.44	4.00	0.00	6	84	100	0.8400000
chr1	24621232	24621482	161.49	24621382	45.74	7.00	0.00	28	241	250	0.9640000
chr1	24726582	24726882	106.70	24726782	20.67	5.00	0.00	17	280	300	0.9333333
chr1	24828982	24829082	80.12	24829032	12.13	7.00	0.00	7	100	100	1.0000000
chr1	24853782	24853882	73.77	24853832	10.44	6.00	0.00	7	100	100	1.0000000
chr1	24867632	24867882	104.34	24867782	19.82	5.00	0.00	9	179	250	0.7160000
chr1	24885732	24885882	95.36	24885782	16.74	6.00	0.00	23	150	150	1.0000000
chr1	24894532	24894882	121.91	24894682	26.62	6.00	0.00	34	350	350	1.0000000
chr1	24896932	24897182	137.00	24897082	33.29	6.00	0.00	38	250	250	1.0000000
chr1	24920782	24920932	69.10	24920832	9.28	5.00	0.00	13	150	150	1.0000000
chr1	24924282	24924932	124.06	24924732	27.52	5.00	0.00	31	558	650	0.8584616
